name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
1024_DFOV_400_resampled.nii.gz,1019,1.024,1.024,81.3,183.9,345,498,72.4,177.5,363,512,45,8.53026e+08,3.30815e+11,0.00257193
