name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
1024_DFOV_250_IR3.nii.gz,1019,2.048,2.048,81.3,183.9,178,485,72.4,177.5,215,512,90,9.48186e+08,5.5208e+12,0.000171718
