name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
512_DFOV_300.nii.gz,1350,0.853333,0.853333,70.6,205.4,135,208,65.6,205.5,144,208,18,5.2474e+06,3.17421e+09,0.00165041
