name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
512_DFOV_300_IR3_resampled.nii.gz,767,0.512,0.512,77.2,191.9,70,137,77.2,184.3,70,145,16,2.67965e+08,5.53937e+09,0.0461425
