name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
1024_DFOV_300_IR3_resampled.nii.gz,767,1.024,1.024,77.2,191.9,149,277,77.2,184.3,149,293,32,1.02144e+10,6.44195e+10,0.13686
