name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
1024_DFOV_200_IR3_resampled.nii.gz,1350,1.024,1.024,70.6,205.4,60,147,65.6,205.5,70,147,20,7.11209e+07,3.80356e+09,0.0183553
