name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
1024_DFOV_300.nii.gz,1350,1.70667,1.70667,70.6,205.4,271,416,65.6,205.5,288,416,32,9.42222e+07,2.26612e+10,0.00414065
