name,slice,fxmax,fymax,aR,aA,aI,aJ,bR,bA,bI,bJ,size,bpe,lpe,ef
1024_DFOV_450_IR3.nii.gz,1350,1.13778,1.13778,70.6,205.4,351,448,65.6,205.5,362,448,20,2.05587e+07,2.59541e+09,0.00785894
